id,address,latitude,longitude
16631,915 1/2 S VERMONT AVE,33.8821247,-118.2913193
16632,12217 WILSHIRE BLVD,34.04331206122449,-118.46858753061224
16633,9842 NATIONAL BLVD,34.03130267777986,-118.40014628794178
16634,811 W 7TH ST,34.04891,-118.25894616666666
16635,4582 S CENTINELA AVE,33.9770413,-118.377192
16636,154 N LARCHMONT BLVD,34.073947727272724,-118.323434
16637,8420 W 3RD ST,34.07312528571429,-118.37342292857143
16638,500 WORLD WAY,33.942602,-118.405101
16639,6705 SANTA MONICA BLVD,34.09079783333333,-118.33650358333334
16640,800 W 7TH ST,33.737954,-118.294682
16641,703 S VERMONT AVE,34.05960466666667,-118.29173183333333
16642,815 W 7TH ST,34.048942000000004,-118.25899583333333
16643,246 N LARCHMONT BLVD,34.07531192929293,-118.32343911111111
16644,4336 UNION PACIFIC AVE,34.0165618,-118.2011381
16645,12057 WILSHIRE BLVD,34.04496,-118.46701182125692
16646,808 W 7TH ST,34.048886,-118.25890891666666
16647,2520 S ROBERTSON BLVD,34.03876244897959,-118.38815708163266
16648,121 N LARCHMONT BLVD,34.07345839393939,-118.32343216666666
16649,1240 S SOTO ST,34.026792400000005,-118.21933866665304
16650,3959 E WHITTIER BLVD,,
16651,956 S SAN PEDRO ST,33.9168118,-118.2695733
16652,236 N LARCHMONT BLVD,34.075163646464645,-118.32343855555555
16653,711 N MAIN ST,34.05849724489796,-118.23774210204081
16654,12100 WILSHIRE BLVD M30,,
16655,3000 S ROBERTSON BLVD STE 110,,
16656,500 WORLD WAY TSB,,
16657,4551 CENTINELA AVE,33.991995122448984,-118.42231755102041
16658,500 WORLD WAY T5B,,
16659,701 S VERMONT AVE,34.0596168,-118.2921179
16660,630 S ATLANTIC BLVD,34.02409938536403,-118.155999458058
16661,1210 S SOTO ST,34.02779732653062,-118.21937942857143
16662,801 N FAIRFAX AVE STE 106,,
16663,4126 WHITTIER BLVD,34.023859126010905,-118.18185354094521
16664,4112 E WHITTIER BLVD,33.957996,-118.0236312
16665,6356 HOLLYWOOD BLVD FLR 2,,
16666,333 S FIGUEROA ST,34.05462591836735,-118.25506287755103
16667,740 S WESTERN AVE #115 -116,34.058592137931036,-118.30897486206896
16668,8500 BEVERLY BLVD,34.075718,-118.3770471
16669,5951 HOLLYWOOD BLVD,34.1017523877551,-118.31907397959183
16670,6366 HOLLYWOOD BLVD,34.10169835714286,-118.32761496938775
16671,1253 VINE ST # 1,34.0940427,-118.3278325
16672,2446 S ST ANDREWS PL,33.9267368,-118.3116676
16673,11613 SANTA MONICA BLVD,34.0446205,-118.454567
16674,3680 WILSHIRE BLVD STE 201,,
16675,3031 S FIGUEROA ST,34.024763224489796,-118.2782751632653
16676,330 S HOPE ST,34.05355142857143,-118.25255214285714
16677,8360 MELROSE AVE STE #101,,
16678,6801 HOLLYWOOD BLVD # 309,34.1026902,-118.34046865989274
16679,1941 HYPERION AVE,34.09776330611939,-118.27524983135163
16680,6015 W 3RD ST,34.0702729,-118.3518525
16681,7150 BEVERLY BLVD,34.076075979591835,-118.3456783877551
16682,2379 WESTWOOD BLVD,34.0406184,-118.4292459663086
16683,2100 CYPRESS AVE,34.102694,-118.236424
16684,5770 RODEO RD,34.02159685714286,-118.37192714285715
16685,809 W VERNON AVE,34.003789319148936,-118.28801468085106
16686,2049 CENTURY PARK E,34.05851665,-118.41315631157977
16687,3650 W MARTIN LUTHER KING BLVD STE 287,,
16688,1777 VINE ST FL3,,
16689,4061 W PICO BLVD,34.0489033,-118.3358348
16690,1645 N CAHUENGA BLVD,34.10060773469388,-118.32962593877551
16691,3625 STOCKER ST,34.0082955,-118.33631003103056
16692,1906 CYPRESS AVE,34.10092981818182,-118.23493327272728
16693,4701 E 3RD ST,33.768142,-118.138135
16694,4801 HOOPER AVE,33.99971,-118.252216
16695,1123 N VINE ST,34.0927811,-118.3266359
16696,11633 SANTA MONICA BLVD,34.0206256,-118.4899673
16697,11461 W SUNSET BLVD,34.071619704153704,-118.46858830863421
16698,4378 S MAIN ST,34.004164903225806,-118.27387996774193
16699,10251 SANTA MONICA BLVD,34.05955682273543,-118.42045139399573
16700,3650 W MARTIN LUTHER KING BLVD STE 100,,
16701,11073 PICO BLVD,,
16702,11057 SANTA MONICA BLVD,34.0482305,-118.4432821
16703,2020 E OLYMPIC BLVD,34.02685955102041,-118.2366452244898
16704,3584 S FIGUEROA ST,34.01855662711864,-118.28200711864406
16705,705 LINCOLN BLVD UNIT #B,,
16706,3009 S FIGUEROA ST,34.02491632653061,-118.27817751020409
16707,6333 W 3RD ST STE #222,,
16708,5024 E HUNTINGTON DR S,34.0790968,-118.1935032
16709,401 E 12TH ST # 25,34.035634,-118.256158
16710,10320 W OLYMPIC BLVD,34.052464121212125,-118.41708342424242
16711,1253 N VINE ST STE 7,,
16712,1636 WESTWOOD BLVD,34.05225683838384,-118.43897851515152
16713,1100 S SAN PEDRO ST # N1,34.0156288,-118.2650962
16714,1822 WESTWOOD BLVD,34.04926902040817,-118.43625951020408
16715,1642 W ADAMS BLVD,34.03265110344827,-118.29878420689654
16716,5720 1/2 E BEVERLY BLVD,,
16717,2400 W 7TH ST #101 -103,34.057825,-118.280049
16718,1615 S BROADWAY,34.03403742857143,-118.26378728571429
16719,11043 SANTA MONICA BLVD,34.047858019454104,-118.44381876158805
16720,4032 W OLYMPIC BLVD,34.053919102040815,-118.3211653877551
16721,3084 PICO BLVD,,
16722,2834 N BROADWAY,34.07360220408163,-118.2125569387755
16723,2057 SAWTELLE BLVD,34.04013885714286,-118.443065
16724,11415 S VERMONT AVE,33.930737132653064,-118.29142745918368
16725,1913 E GAGE AVE,33.98209338984821,-118.23850151127908
16726,11628 SANTA MONICA BLVD # 6,34.0206256,-118.4899673
16727,940 S LORENA ST,34.026466408163266,-118.20170269387755
16728,1068 W 7TH ST,33.73795406122449,-118.30041436734695
16729,4254 S VERMONT AVE,33.9690691,-118.2917368
16730,106 E OLYMPIC BLVD,34.040269331872196,-118.25664232866664
16731,1958 COLORADO BLVD,34.139067448979596,-118.209874
16732,1912 S LA BREA AVE,34.0690293,-118.3440258
16733,244 E 37TH ST,34.014816241379314,-118.27154668965517
16734,108 W 2ND ST,34.05099965,-118.24483373873963
16735,1145 S SAN JULIAN ST #112,,
16736,4730 CRYSTAL SPRINGS DR,34.140603999999996,-118.29651118079025
16737,2811 E OLYMPIC BLVD,34.02330118367347,-118.21735765306123
16738,4011 S CENTRAL AVE,34.010706535714284,-118.25640260714286
16739,1151 E VERNON AVE,34.00399358623597,-118.25530595660528
16740,2106 COLORADO BLVD,34.13898494117647,-118.21269054411765
16741,4714 W SLAUSON AVE,33.98843897734378,-118.35875527124458
16742,1000 W OLYMPIC BLVD,34.04574245,-118.2680588691882
16743,2454 W PICO BLVD,34.047181,-118.29084
16744,2639 S ROBERTSON BLVD,34.037977938775505,-118.38857457142858
16745,947 S HOOVER ST,34.054601,-118.284329
16746,606 S OLIVE ST LL-15,,
16747,801 S HOPE ST STE D,,
16748,1596 YOSEMITE DR,34.1328575,-118.20154759090909
16749,1600 W SLAUSON AVE # #H-27,33.989036,-118.304714
16750,900 EXPOSITION BLVD,34.01807431527019,-118.28822667494643
16751,10250 STA MON BLVD STE 192,,
16752,2400 E CESAR E CHAVEZ AVE,34.046398,-118.207081
16753,1113 S HOPE ST,34.04206,-118.26338
16754,650 S HILL ST # K-10,34.04656383673469,-118.25371230612245
16755,3950 BEVERLY BLVD,34.07623646938775,-118.29371016326532
16756,727 N BROADWAY # 207,34.0613828,-118.2396085
16757,611 W VERNON AVE,34.00382360402685,-118.28437638926175
16758,10700 SANTA MONICA BLVD #150,34.051284,-118.432903
16759,900 WESTWOOD BLVD,34.0635256,-118.4451155
16760,5524 YORK BLVD,34.11943456750907,-118.19737385118874
16761,1033 S MAPLE AVE # B,33.99624444843577,-118.12424387916505
16762,8500 W OLYMPIC BLVD E,34.0188993,-118.1710989
16763,1251 E OLYMPIC BLVD,34.03284357142857,-118.24496444897959
16764,2704 E WHITTIER BLVD,,
16765,445 TOWNE AVE,34.0433591,-118.2420051
16766,2312 1/2 W 48TH ST,34.0000395,-118.3262803
16767,543 CROCKER ST,34.042774,-118.24353157142858
16768,1109 S SANTA FE AVE,33.8246103,-118.2154668
16769,5445 W HOLLYWOOD BLVD # B,,
16770,1751 S SOTO ST,34.01703435,-118.22039329648211
16771,1632 FIRESTONE BLVD,33.96006667346939,-118.24565824489795
16772,1444 W MARTIN LUTHER KING BLVD,,
16773,1900 W SLAUSON AVE,33.989042,-118.311496
16774,5803 N FIGUEROA ST APT 203,,
16775,755 S HOBART BLVD,34.058596897959184,-118.30543314285714
16776,2051 MARENGO ST,34.0594056,-118.20923757583071
16777,1050 S HILL ST,34.040816408163266,-118.25907434693877
16778,140 N LA BREA AVE,34.074173525252526,-118.34393280808081
16779,2718 S FIGUEROA ST,34.026916,-118.27667955555556
16780,4947 HUNTINGTON DR N,34.08713748979592,-118.17653026530613
16781,845 N BROADWAY,34.063132918367344,-118.23801569387754
16782,4300 S VERMONT AVE,33.9690691,-118.2917368
16783,12200 WILSHIRE BLVD,34.043277,-118.468347
16784,11047 SANTA MONICA BLVD,34.04785678321164,-118.44382235792976
16785,4524 W JEFFERSON BLVD,34.02546026530612,-118.34531212244897
16786,10250 STA MON BLVD STE FC6,,
16787,640 S HILL ST # S-4,34.046690469387755,-118.25359424489795
16788,5555 HOLMES AVE,33.99230782432433,-118.24123374324324
16789,10351 SANTA MONICA BLVD STE 100,,
16790,1929 S SAN PEDRO ST,33.9168118,-118.2695733
16791,982 W VERNON AVE,34.003597,-118.29094
16792,3105 N BROADWAY,34.073818571428575,-118.20888655102041
16793,2601 W TEMPLE ST,34.07251516666667,-118.275058
16794,2518 S FIGUEROA ST,34.02863306451613,-118.27558467741936
16795,12217 SANTA MONICA BLVD,34.0206256,-118.4899673
16796,2516 S FIGUEROA ST,34.02864326612903,-118.27557816935484
16797,3900 E 1ST ST,33.76107665,-118.1467459
16798,12730 S FIGUEROA ST STE 102,,
16799,3376 W 1ST ST,34.07341185612938,-118.28641992638703
16800,5201 W SUNSET BLVD,34.098197,-118.304489
16801,3864 CRENSHAW BLVD,34.01528992857143,-118.335411
16802,2950 E 4TH ST,34.03707937837838,-118.20406164864866
16803,2601 COLORADO BLVD,34.142277,-118.223104
16804,12226 VENICE BLVD,34.004541141414144,-118.4315002929293
16805,2319 W 54TH ST,33.99312952041927,-118.31793421249832
16806,640 S HILL ST # M-25,34.046690469387755,-118.25359424489795
16807,1704 N EASTERN AVE,34.061422776807184,-118.17630547229744
16808,12003 S AVALON BLVD # B,33.85737,-118.265915
16809,3484 E CESAR E CHAVEZ AVE,34.04041391471699,-118.18976750697955
16810,3552 E CESAR E CHAVEZ AVE,34.0403062,-118.18755895808083
16811,3464 E CESAR E CHAVEZ AVE,34.04041057142857,-118.19053319047619
16812,2707 1/2 N BROADWAY,34.0592234,-118.2398848
16813,3405 E CESAR E CHAVEZ AVE,34.04057963636364,-118.1912075151515
16814,11907 W OLYMPIC BLVD,34.03292703045953,-118.45110480733979
16815,5621 HOLLYWOOD BLVD,34.1018611,-118.312106
16816,1311 S VERMONT AVE,34.04704277852349,-118.29169573154363
16817,3650 W MARTIN LUTHER KING BLVD #140,,
16818,1306 S VERMONT AVE,34.04708106711409,-118.29149783892618
16819,11927 SANTA MONICA BLVD,34.04153305102041,-118.46087827551021
16820,476 N WESTERN AVE,34.079515666666666,-118.30906226666666
16821,1933 S BROADWAY # B-105,34.031105242424246,-118.26609520202021
16822,12740 CULVER BLVD STE #H,,
16823,5173 W SUNSET BLVD,34.0771173,-118.4203159
16824,3104 S MAPLE AVE,33.8975367,-118.2724976
16825,2813 S FIGUEROA ST,34.0257025,-118.27767653125
16826,10874 KINROSS AVE,34.060702285714285,-118.44503869387755
16827,7212 MELROSE AVE,34.0833471,-118.3467324
16828,5176 WILSHIRE BLVD,34.06209363265306,-118.34152297959184
16829,10800 W PICO BLVD STE #308,,
16830,3865 E WHITTIER BLVD,,
16831,116 W 4TH ST,34.12795420408163,-117.90776095918368
16832,1019 S SANTA FE AVE,33.8246103,-118.2154668
16833,11901 SANTA MONICA BLVD STE 112,,
16834,7174 MELROSE AVE,34.0833845,-118.3456865
16835,344 S LA BREA AVE,34.06797979591837,-118.34392165306123
16836,10714 S WESTERN AVE # 107,33.93889357142857,-118.30892428571428
16837,2024 W WASHINGTON BLVD,34.03987468181818,-118.30359736363637
16838,5006 YORK BLVD,34.12134651020408,-118.20664771428572
16839,1906 E 1ST ST,34.04636895918367,-118.21725057142858
16840,656 S LOS ANGELES ST,34.04379085714286,-118.24971757142858
16841,8516 W 3RD ST,34.07333251020408,-118.37679089795918
16842,4419 S NORMANDIE AVE,34.003452693877556,-118.30027863265306
16843,10948 WEYBURN AVE,34.06225045945946,-118.44732197297297
16844,2600 S VERMONT AVE,34.0317653,-118.290833
16845,3650 W MLK BLVD # 268A,,
16846,698 S VERMONT AVE # 106,34.0600337,-118.2909312
16847,211 S LA BREA AVE,34.07072391836734,-118.34412459183675
16848,2529 S SAN PEDRO ST #B,34.022197999999996,-118.261017
16849,3874 S WESTERN AVE,34.0158173877551,-118.30880251020407
16850,3050 N COOLIDGE AVE,34.10475671428571,-118.24412404081633
16851,2934 E CESAR E CHAVEZ AVE,34.04380963265306,-118.20120140816327
16852,1999 AVENUE OF THE STARS,34.05864699999999,-118.4166661173567
16853,5583 W PICO BLVD,34.049759,-118.359611
16854,1107 N ALVARADO ST,34.07778381632653,-118.26346716326532
16855,4601 E OLYMPIC BLVD,34.018812999999994,-118.17111657142857
16856,3134 GLENDALE BLVD,34.11674901020408,-118.26252098979592
16857,3150 WILSHIRE BLVD #114,34.061715870967745,-118.29068538709677
16858,1200 MAPLE AVE #B,34.035497,-118.256338
16859,10438 NATIONAL BLVD,34.0285924,-118.41159
16860,2210 SAWTELLE BLVD,34.03800744897959,-118.44098310204082
16861,1816 FIRESTONE BLVD E,,
16862,3650 W MARTIN LUTHER KING JR BLVD,34.01141931658684,-118.33652005535237
16863,00936 S MAPLE AVE 17,,
16864,2924 E CESAR E CHAVEZ AVE,34.0438523877551,-118.20129834693877
16865,3650 W MARTIN LUTHER KING JR BLVD # 134,34.01141931658684,-118.33652005535237
16866,6500 S BROADWAY,33.980535,-118.278199
16867,3300 E CESAR E CHAVEZ AVE,34.040243,-118.192885
16868,11725 BARRINGTON CT,34.06445202020202,-118.46968563636364
16869,2075 W JEFFERSON BLVD,34.02562388636364,-118.31696856818182
16870,3023 W FLORENCE AVE,33.97463755102041,-118.3258495510204
16871,857 S WESTERN AVE,34.05663971428571,-118.30916657142856
16872,215 W 6TH ST STE 110,,
16873,10942 WEYBURN AVE,34.062284594594594,-118.44726472972972
16874,6541 HOLLYWOOD BLVD,34.10195335,-118.33243867772978
16875,6679 HOLLYWOOD BLVD,34.10164627272727,-118.335624
16876,6512 HOLLYWOOD BLVD,34.1013365,-118.3316250262329
16877,6523 W SUNSET BLVD,34.0981258,-118.331898
16878,6507 W SUNSET BLVD,34.098069,-118.331312
16879,401 S INDIANA ST,34.03075913265306,-118.19225596938776
16880,3817 GRAND VIEW BLVD,34.00436759697777,-118.43091097312077
16881,2701 E CESAR E CHAVEZ AVE,34.045172,-118.203869
16882,5047 W PICO BLVD,34.04778064285714,-118.347667
16883,2124 W 7TH ST,34.05653806122449,-118.27720046938775
16884,1964 WESTWOOD BLVD STE #100,,
16885,2018 WESTWOOD BLVD,34.04640426530612,-118.43378848979592
16886,1901 W SUNSET BLVD,34.0771173,-118.4203159
16887,2635 E 4TH ST,34.0393633877551,-118.20876157142857
16888,777 S ALAMEDA ST STE 150,,
16889,4155 W PICO BLVD,34.047844536585366,-118.32606629268292
16890,5116 S CENTRAL AVE,33.99649290697674,-118.25635395348837
16891,509 S INDIANA ST,34.029669363636366,-118.19244454545455
16892,4366 W ADAMS BLVD,34.032500368421054,-118.33404168421053
16893,1050 GAYLEY AVE,34.0612088,-118.447068
16894,1032 W MLK BLVD # 106B,,
16895,4410 S FIGUEROA ST,34.00356685714286,-118.28260259183673
16896,1275 S BRONSON AVE,34.04838190697674,-118.32509897674419
16897,919 SOTO ST # 8,34.052357146341464,-118.20437348780489
16898,1552 N CAHUENGA BLVD,34.098929081632654,-118.32941630612244
16899,2202 W SUNSET BLVD,34.0771173,-118.4203159
16900,3026 E JEFFERSON AVE,34.0695457,-117.738865
16901,926 BROXTON AVE,34.0630281,-118.446874
16902,859 S WESTERN AVE,34.0566077755102,-118.30916644897958
16903,3328 PASADENA AVE,34.08378773333333,-118.21344346666667
16904,10861 WEYBURN AVE,34.0633324,-118.4439456
16905,3785 WILSHIRE BLVD STE 24,,
16906,5044 WILSHIRE BLVD,34.0620413877551,-118.33888304081633
16907,807 S ARDMORE AVE,34.057474551020405,-118.30207963265306
16908,5001 WILSHIRE BLVD STE 101,,
16909,305 E 8TH ST 103,34.0414627,-118.2513558
16910,2666 W OLYMPIC BLVD STE 114,,
16911,5001 WILSHIRE BLVD STE 102,,
16912,6333 W 3RD ST # #326,34.07193275,-118.36026526194347
16913,3206 W SUNSET BLVD,34.0771173,-118.4203159
16914,6801 HOLLYWOOD BLVD # 433,34.1026902,-118.34046865989274
16915,143 N LA BREA AVE,34.07419615151515,-118.34413084848485
16916,803 N BROADWAY,34.06251063265306,-118.23832812244898
16917,1451 N GARDNER ST,34.09711679591837,-118.35292806122449
16918,2190 W WASHINGTON BLVD UNIT A,,
16919,3450 W 6TH ST # 107,34.063506,-118.296785
16920,3578 E 8TH ST,34.0194482,-118.2001788
16921,4120 W OLYMPIC BLVD STE 205,,
16922,11315 S FIGUEROA ST #110,33.931532125,-118.282691
16923,11001 S VERMONT AVE,33.93566107142857,-118.29151403061225
16924,5043 YORK BLVD,34.121377571428575,-118.20593
16925,1716 MARENGO ST,34.05873916326531,-118.2124583877551
16926,4512 E CESAR E CHAVEZ AVE,34.04050887218885,-118.16882848903211
16927,526 ALPINE ST,34.06281767346939,-118.23997785714286
16928,10713 S VERMONT AVE,33.93885174489796,-118.29154026530612
16929,901 S LA BREA AVE STE #2,,
16930,107 E PASEO DE LA PLZ,,
16931,11604 SAN VICENTE BLVD,34.0482383,-118.3386974
16932,525 W 28TH ST,33.718874,-118.28917302040817
16933,10850 WILSHIRE BLVD,34.05913165,-118.44120737686
16934,1135 N MISSION RD,,
16935,772 MAPLE AVE,34.041258493847586,-118.25054030451281
16936,6001 S HOOPER AVE,,
16937,1228 W SUNSET BLVD,34.0771173,-118.4203159
16938,618 S SPRING ST,34.0453545,-118.2512654
16939,1059 ALVARADO ST,34.050923591836735,-118.28046240816327
16940,964 GAYLEY AVE,34.06243137142857,-118.44806162857142
16941,8155 MELROSE AVE,34.08381,-118.36714891666666
16942,600 S MAIN ST,34.045128,-118.249949
16943,1900 AVENUE OF THE STARS STE A100,,
16944,3424 WILSHIRE BLVD,34.06166975510204,-118.29891212244897
16945,1801 CENTURY PARK E STE #330,,
16946,3425 E 1ST ST #102,34.03701905,-118.1939021453983
16947,3417 W 6TH ST,34.06367533333333,-118.295839
16948,3425 E 1ST ST STE 110,,
16949,3425 E 1ST ST # 108,34.03701905,-118.1939021453983
16950,109 E 5TH ST,34.12992833333333,-117.90734516666667
16951,1955 S HOOVER ST,34.0074741,-118.2872251
16952,2100 W WASHINGTON BLVD,34.039867,-118.305869
16953,3838 S CENTINELA AVE,33.9703444,-118.3476744
16954,1559 W PICO BLVD,34.04446110256411,-118.27630725641025
16955,2612 W 6TH ST,34.06204475510204,-118.280683
16956,6925 hollywood BLVD,34.10207295,-118.34095183300518
16957,10844 W OLYMPIC BLVD,34.04369948979592,-118.43220641836734
16958,3435 WILSHIRE BLVD STE 123,,
16959,860 JAMES M. WOOD BLVD,34.04646504081633,-118.26365036734694
16960,420 ORD ST,34.06037426530612,-118.23966620408163
16961,4380 S BROADWAY,34.004945408163266,-118.27824818367347
16962,2916 W VERNON AVE,34.003580346938776,-118.32493014285714
16963,377 N WESTERN AVE,34.078004862068966,-118.3092542413793
16964,1149 S HILL ST,34.039520959183676,-118.26054575510204
16965,724 E 7TH ST,34.03940729347826,-118.24506848913043
16966,10925 1/2 S FIGUEROA ST,,
16967,216 BOYD ST STE STE-A,,
16968,3425 E 1ST ST STE 3437,,
16969,3377 WILSHIRE BLVD #107,34.0619461,-118.2974409
16970,3550 TROUSDALE PKWY,34.020873,-118.284744
16971,4511 W PICO BLVD,34.048603367346935,-118.3339847142857
16972,3425 E 1ST ST # 3433,34.03701905,-118.1939021453983
16973,4042 S WESTERN AVE,34.01044314285714,-118.308814
16974,3425 E 1ST ST STE 3439,,
16975,600 W 7TH ST # 160,34.0477542,-118.2576388
16976,2500 W 8TH ST # 108,34.056752,-118.282244
16977,3425 E 1ST ST STE 3435,,
16978,210 E OLYMPIC BLVD STE #120,,
16979,4483 W PICO BLVD,34.048477500000004,-118.33292225
16980,10522 S VERMONT AVE,33.94045146938776,-118.29153644897958
16981,727 N BROADWAY STE #107,,
16982,10614 W PICO BLVD,34.043140538461536,-118.42237561538461
16983,2817 S CRENSHAW BLVD,33.9288014,-118.3262837
16984,401 S VERMONT AVE #3,34.067249,-118.291755
16985,510 S BROADWAY AVE,33.7383755,-118.308643
16986,1693 N EASTERN AVE,34.06126191862528,-118.17442057328144
16987,5900 S CENTRAL AVE,33.986949,-118.256338
16988,5144 BEVERLY BLVD,34.07612134693878,-118.32307551020408
16989,928 S WESTERN AVE # 132,34.054129571428575,-118.30895914285715
16990,3566 E 3RD PL,34.033109571428575,-118.1934127755102
16991,1226 S ATLANTIC BLVD,34.0156036471235,-118.15856770642024
16992,4965 N HUNTINGTON DR,,
16993,6609 S MAIN ST,33.97949746938776,-118.274027
16994,711 S ATLANTIC BLVD,34.02235642583483,-118.15652681465563
16995,1001 S VERMONT AVE #108,34.052415,-118.291711
16996,3281 WILSHIRE BLVD,34.061862918367346,-118.29381128571428
16997,11677 SAN VICENTE BLVD # 300,34.0482383,-118.3386974
16998,830 W VERMONT AVE,,
16999,603 S ATLANTIC BLVD,34.02469416666666,-118.15582183333333
17000,12333 W OLYMPIC BLVD,34.032833600000004,-118.45811968091353
17001,6645 N FIGUEROA ST,34.12301644117647,-118.18515691176471
17002,12312 W OLYMPIC BLVD,34.03132965,-118.45671476225932
17003,2903 W SUNSET BLVD,34.0771173,-118.4203159
17004,603 S SPRING ST,34.0459668,-118.2511885
17005,1601 N CAHUENGA BLVD,34.09991895,-118.32982230468562
17006,2635 WHITTIER BLVD,34.03279796590909,-118.21237095454545
17007,2310 WHITTIER BLVD,34.03473165306122,-118.21672412244898
17008,10509 W PICO BLVD,34.04395879591837,-118.42130148979592
17009,9635 LAUREL CANYON BLVD,34.24455963513513,-118.417212
17010,2271 W PICO BLVD,34.047195125,-118.2858628125
17011,342 N SAN FERNANDO RD,34.077437714285715,-118.22303814285713
17012,10871 W PICO BLVD,34.0400644,-118.4290364
17013,1157 N WESTERN AVE,34.09216469230769,-118.30928696153846
17014,110 E 6TH ST,34.13156079591837,-117.90670467346939
17015,3476 WHITTIER BLVD STE 101,,
17016,2119 N BROADWAY,34.07333454545454,-118.21873836363636
17017,8034 W 3RD ST,34.071801428571426,-118.36410679591836
17018,4010 W 3RD ST,34.068932913043476,-118.30071078260869
17019,3476 E WHITTIER BLVD 112,,
17020,10899 WILSHIRE BLVD,34.0591533,-118.4436421
17021,4641 W WASHINGTON BLVD,34.03991645,-118.34073765
17022,1403 HOOPER AVE,34.02640940816327,-118.24321412244898
17023,1043 WESTWOOD BLVD,34.0616881,-118.4457148263719
17024,6009 W 3RD ST,34.0702108,-118.3516739
17025,8142 W 3RD ST,34.07224642857143,-118.36736342857144
17026,10877 WILSHIRE BLVD STE 150,,
17027,3272 W SLAUSON AVE,33.98893959183673,-118.32901185714286
17028,5800 W WEST BLVD,,
17029,3267 MOTOR AVE,34.029541182478404,-118.41106308091268
17030,3324 W 6TH ST # A,34.06351602040816,-118.29451148979591
17031,1642 LAS PALMAS AVE,34.0870937,-118.3362513
17032,8432 W 3RD ST,34.0729332,-118.37429384270634
17033,10227 VENICE BLVD,34.0215093,-118.4026877
17034,1810 W SLAUSON AVE STE E,,
17035,4808 MELROSE AVE,34.08344666666667,-118.30530516666667
17036,3568 WHITTIER BLVD,34.02589887755102,-118.19691057142857
17037,301 S WESTERN AVE STE #201,,
17038,654 E GAGE AVE,33.98174985714286,-118.26398026530612
17039,800 W OLYMPIC BLVD,34.0445754,-118.264666
17040,8578 W PICO BLVD,34.05363110204082,-118.37819793877551
17041,1025 W 34TH ST,34.0247978,-118.28798197998589
17042,2806 CLEARWATER ST,34.10721242857142,-118.25323638775511
17043,642 W 34TH ST,33.71343157142857,-118.29108085714286
17044,833 S HILL ST,34.044012836734694,-118.2563327755102
17045,11658 WILSHIRE BLVD,34.0499695827659,-118.46036961110457
17046,6800 S WESTERN AVE,33.977669,-118.308861
17047,1535 W FLORENCE AVE,33.97465396969697,-118.30367878787878
17048,6202 SANTA MONICA BLVD,34.09066089795918,-118.32463042857142
17049,5827 S FIGUEROA ST,33.98861255102041,-118.282763
17050,3423 W 8TH ST,34.05776485714286,-118.30384307142857
17051,117 W 9TH ST,34.137293,-117.9076616
17052,421 W 7TH ST,34.046226363636364,-118.25477954545454
17053,1356 ALLISON AVE,34.073110329493865,-118.25196107009369
17054,740 S WESTERN AVE UNIT 118,,
17055,1457 E FLORENCE AVE # 113,33.974830050052546,-118.2489341564639
17056,3240 WILSHIRE BLVD BSMT #BSMT,,
17057,11315 S FIGUEROA ST STE 101,,
17058,639 S SPRING ST APT #2B,,
17059,5867 S CENTRAL AVE,33.987737,-118.256535
17060,1020 S FIGUEROA ST,34.044174100000006,-118.26423561164978
17061,639 S SPRING ST UNIT UNIT,,
17062,810 W 8TH ST,34.135971918367346,-117.91639422448979
17063,11224 S WESTERN AVE,33.93251576923077,-118.30912296153846
17064,808 S WESTERN AVE # 207,34.05740724489796,-118.30897051020408
17065,623 E 12TH ST,34.034236285714286,-118.25399097959185
17066,1241 VINE ST,34.093867959183676,-118.32673681632653
17067,4429 BEVERLY BLVD,34.07634866666667,-118.30508022222222
17068,307 E JEFFERSON BLVD,34.01717566666667,-118.26917530303031
17069,1870 WESTWOOD BLVD,34.04867342857143,-118.43574571428572
17070,307 E JEFFERSON BLVD # #129,34.01717566666667,-118.26917530303031
17071,1800 SAWTELLE BLVD,34.0439067,-118.445993
17072,501 N WESTERN AVE,34.080435,-118.309245
17073,624 S LORENA ST,34.0305973877551,-118.19927837755102
17074,10645 W PICO BLVD,34.04279263265306,-118.42332573469388
17075,2012 SAWTELLE BLVD,34.04078575510204,-118.44337857142857
17076,4254 1/2 W 3RD ST,34.126293,-117.9196151
17077,818 N HILL ST,34.06315685,-118.23896293136825
17078,307 E JEFFERSON BLVD # 119,34.01717566666667,-118.26917530303031
17079,1604 S LA BREA AVE,34.045663977765045,-118.34537011014243
17080,4933 E WHITTIER BLVD,,
17081,3557 E 3RD ST,34.03365385714285,-118.19334242857143
17082,541 S SPRING ST STE 130,,
17083,3853 E 3RD ST,33.76815746938776,-118.1476117755102
17084,12222 VENICE BLVD,34.00456388888889,-118.43145855555555
17085,5101 W SUNSET BLVD,34.09804092857143,-118.30069488095238
17086,4308 E CESAR E CHAVEZ AVE,34.04047615317263,-118.1732846796673
17087,4300 E CESAR CHAVEZ AVE,,
17088,4166 S BROADWAY,33.9047079,-118.2783598
17089,4050 S CRENSHAW BLVD,33.9288014,-118.3262837
17090,646 N MARTEL AVE,34.0826628367347,-118.35100587755102
17091,10924 W PICO BLVD,34.039036100000004,-118.4302057823777
17092,8350 W 3RD ST,34.072936,-118.37171175
17093,2765 E OLYMPIC BLVD,34.02377389795918,-118.2184526122449
